	Id	TotalCm	ViewCount
1008	4398	3.0	721.0
1009	4399	7.0	4160.0
1010	4417	6.0	243.0
1011	4418	4.0	237.0
1012	4433	1.0	183.0
1013	4434	16.0	26106.0
1014	4435	11.0	5016.0
1015	4439	9.0	114.0
1016	4442	6.0	993.0
1017	4444	2.0	1441.0
1018	4447	6.0	989.0
1019	4461	5.0	402.0
1020	4465	7.0	2711.0
1021	4466	8.0	278.0
1022	4468	11.0	1008.0
1023	4469	1.0	136.0
1024	4473	9.0	71218.0
1025	4476	7.0	4024.0
1026	4480	17.0	82389.0
1027	4483	10.0	1211.0
1028	4488	10.0	1574.0
1029	4492	6.0	257.0
1030	4493	3.0	310.0
1031	4494	4.0	2433.0
